epoch	batch	iter	loss	prec1	prec5	lr
92	77	9632	0.05581226199865341	100.0	100.0	4.000000000000001e-06
92	78	9633	0.21936048567295074	100.0	100.0	4.000000000000001e-06
92	79	9634	0.09910763800144196	100.0	100.0	4.000000000000001e-06
92	80	9635	0.07331933081150055	100.0	100.0	4.000000000000001e-06
92	81	9636	0.22602218389511108	100.0	100.0	4.000000000000001e-06
92	82	9637	0.2752370238304138	100.0	100.0	4.000000000000001e-06
92	83	9638	0.14900319278240204	100.0	100.0	4.000000000000001e-06
92	84	9639	0.1545707732439041	100.0	100.0	4.000000000000001e-06
92	85	9640	0.03506382182240486	100.0	100.0	4.000000000000001e-06
92	86	9641	0.13693292438983917	100.0	100.0	4.000000000000001e-06
92	87	9642	0.035737164318561554	100.0	100.0	4.000000000000001e-06
92	88	9643	0.09591455012559891	100.0	100.0	4.000000000000001e-06
92	89	9644	0.050992827862501144	100.0	100.0	4.000000000000001e-06
92	90	9645	0.04539206251502037	100.0	100.0	4.000000000000001e-06
92	91	9646	0.06872895359992981	100.0	100.0	4.000000000000001e-06
92	92	9647	0.03044925443828106	100.0	100.0	4.000000000000001e-06
92	93	9648	0.11869294941425323	100.0	100.0	4.000000000000001e-06
92	94	9649	0.0679788887500763	100.0	100.0	4.000000000000001e-06
92	95	9650	0.06600090861320496	100.0	100.0	4.000000000000001e-06
92	96	9651	0.14848698675632477	100.0	100.0	4.000000000000001e-06
92	97	9652	0.07222741097211838	100.0	100.0	4.000000000000001e-06
92	98	9653	0.07608643919229507	100.0	100.0	4.000000000000001e-06
92	99	9654	0.0339045375585556	100.0	100.0	4.000000000000001e-06
92	100	9655	0.06695482134819031	100.0	100.0	4.000000000000001e-06
92	101	9656	0.05368734151124954	100.0	100.0	4.000000000000001e-06
92	102	9657	0.03838125616312027	100.0	100.0	4.000000000000001e-06
92	103	9658	0.0362275093793869	100.0	100.0	4.000000000000001e-06
92	104	9659	0.08128785341978073	100.0	100.0	4.000000000000001e-06
92	105	9660	0.043383900076150894	100.0	100.0	4.000000000000001e-06
93	1	9661	0.04422835633158684	100.0	100.0	4.000000000000001e-06
93	2	9662	0.0354769229888916	100.0	100.0	4.000000000000001e-06
93	3	9663	0.204070582985878	100.0	100.0	4.000000000000001e-06
93	4	9664	0.10629475116729736	100.0	100.0	4.000000000000001e-06
93	5	9665	0.06217801943421364	100.0	100.0	4.000000000000001e-06
93	6	9666	0.0224313847720623	100.0	100.0	4.000000000000001e-06
93	7	9667	0.03855190426111221	100.0	100.0	4.000000000000001e-06
93	8	9668	0.17693307995796204	100.0	100.0	4.000000000000001e-06
93	9	9669	0.029090795665979385	100.0	100.0	4.000000000000001e-06
93	10	9670	0.0570899061858654	100.0	100.0	4.000000000000001e-06
93	11	9671	0.08928241580724716	100.0	100.0	4.000000000000001e-06
93	12	9672	0.05763435736298561	100.0	100.0	4.000000000000001e-06
93	13	9673	0.04746077582240105	100.0	100.0	4.000000000000001e-06
93	14	9674	0.028516776859760284	100.0	100.0	4.000000000000001e-06
93	15	9675	0.043652087450027466	100.0	100.0	4.000000000000001e-06
93	16	9676	0.03727376461029053	100.0	100.0	4.000000000000001e-06
93	17	9677	0.1425858736038208	100.0	100.0	4.000000000000001e-06
93	18	9678	0.11977391690015793	100.0	100.0	4.000000000000001e-06
93	19	9679	0.06593692302703857	100.0	100.0	4.000000000000001e-06
93	20	9680	0.09417955577373505	100.0	100.0	4.000000000000001e-06
93	21	9681	0.03443321958184242	100.0	100.0	4.000000000000001e-06
93	22	9682	0.0856824517250061	100.0	100.0	4.000000000000001e-06
93	23	9683	0.04530857503414154	100.0	100.0	4.000000000000001e-06
93	24	9684	0.7118799686431885	100.0	100.0	4.000000000000001e-06
93	25	9685	0.028995614498853683	100.0	100.0	4.000000000000001e-06
93	26	9686	0.07223276048898697	100.0	100.0	4.000000000000001e-06
93	27	9687	0.026394983753561974	100.0	100.0	4.000000000000001e-06
93	28	9688	0.04961921274662018	100.0	100.0	4.000000000000001e-06
93	29	9689	0.05713265389204025	100.0	100.0	4.000000000000001e-06
93	30	9690	0.03119715489447117	100.0	100.0	4.000000000000001e-06
93	31	9691	0.06784514337778091	100.0	100.0	4.000000000000001e-06
93	32	9692	0.11917947232723236	100.0	100.0	4.000000000000001e-06
93	33	9693	0.03613252565264702	100.0	100.0	4.000000000000001e-06
93	34	9694	0.029766950756311417	100.0	100.0	4.000000000000001e-06
93	35	9695	0.024072686210274696	100.0	100.0	4.000000000000001e-06
93	36	9696	0.03282079100608826	100.0	100.0	4.000000000000001e-06
93	37	9697	0.059408463537693024	100.0	100.0	4.000000000000001e-06
93	38	9698	0.026363149285316467	100.0	100.0	4.000000000000001e-06
93	39	9699	0.08054843544960022	100.0	100.0	4.000000000000001e-06
93	40	9700	0.07680399715900421	100.0	100.0	4.000000000000001e-06
93	41	9701	0.026372011750936508	100.0	100.0	4.000000000000001e-06
93	42	9702	0.10153530538082123	100.0	100.0	4.000000000000001e-06
93	43	9703	0.04755304753780365	100.0	100.0	4.000000000000001e-06
93	44	9704	0.056794047355651855	100.0	100.0	4.000000000000001e-06
93	45	9705	0.04287020117044449	100.0	100.0	4.000000000000001e-06
93	46	9706	0.03328538313508034	100.0	100.0	4.000000000000001e-06
93	47	9707	0.04229322448372841	100.0	100.0	4.000000000000001e-06
93	48	9708	0.245164155960083	100.0	100.0	4.000000000000001e-06
93	49	9709	0.17051783204078674	100.0	100.0	4.000000000000001e-06
93	50	9710	0.051392532885074615	100.0	100.0	4.000000000000001e-06
93	51	9711	0.29816100001335144	100.0	100.0	4.000000000000001e-06
93	52	9712	0.09879223257303238	100.0	100.0	4.000000000000001e-06
93	53	9713	0.3525490164756775	100.0	100.0	4.000000000000001e-06
93	54	9714	0.07740974426269531	100.0	100.0	4.000000000000001e-06
93	55	9715	0.08015470206737518	100.0	100.0	4.000000000000001e-06
93	56	9716	0.08067140728235245	100.0	100.0	4.000000000000001e-06
93	57	9717	0.14393238723278046	100.0	100.0	4.000000000000001e-06
93	58	9718	0.13540714979171753	100.0	100.0	4.000000000000001e-06
93	59	9719	0.07916970551013947	100.0	100.0	4.000000000000001e-06
93	60	9720	0.06740380078554153	100.0	100.0	4.000000000000001e-06
93	61	9721	0.023929428309202194	100.0	100.0	4.000000000000001e-06
93	62	9722	0.06521998345851898	100.0	100.0	4.000000000000001e-06
93	63	9723	0.040962617844343185	100.0	100.0	4.000000000000001e-06
93	64	9724	0.10100918263196945	100.0	100.0	4.000000000000001e-06
93	65	9725	0.08240121603012085	100.0	100.0	4.000000000000001e-06
93	66	9726	0.09268693625926971	100.0	100.0	4.000000000000001e-06
93	67	9727	0.02416040748357773	100.0	100.0	4.000000000000001e-06
93	68	9728	0.03424926847219467	100.0	100.0	4.000000000000001e-06
93	69	9729	0.02663774974644184	100.0	100.0	4.000000000000001e-06
93	70	9730	0.1479741930961609	100.0	100.0	4.000000000000001e-06
93	71	9731	0.04888082668185234	100.0	100.0	4.000000000000001e-06
93	72	9732	0.20361773669719696	100.0	100.0	4.000000000000001e-06
93	73	9733	0.030205821618437767	100.0	100.0	4.000000000000001e-06
93	74	9734	0.562695324420929	100.0	100.0	4.000000000000001e-06
93	75	9735	0.14316482841968536	100.0	100.0	4.000000000000001e-06
93	76	9736	0.15924027562141418	100.0	100.0	4.000000000000001e-06
93	77	9737	0.01826172135770321	100.0	100.0	4.000000000000001e-06
93	78	9738	0.09672698378562927	100.0	100.0	4.000000000000001e-06
93	79	9739	0.027319274842739105	100.0	100.0	4.000000000000001e-06
93	80	9740	0.07418178021907806	100.0	100.0	4.000000000000001e-06
93	81	9741	0.641933798789978	100.0	100.0	4.000000000000001e-06
93	82	9742	0.07708710432052612	100.0	100.0	4.000000000000001e-06
93	83	9743	0.15591371059417725	100.0	100.0	4.000000000000001e-06
93	84	9744	0.03457673266530037	100.0	100.0	4.000000000000001e-06
93	85	9745	0.04970035329461098	100.0	100.0	4.000000000000001e-06
93	86	9746	0.023009514436125755	100.0	100.0	4.000000000000001e-06
93	87	9747	0.05569915845990181	100.0	100.0	4.000000000000001e-06
93	88	9748	0.3555079698562622	100.0	100.0	4.000000000000001e-06
93	89	9749	0.12069737911224365	100.0	100.0	4.000000000000001e-06
93	90	9750	0.06870938092470169	100.0	100.0	4.000000000000001e-06
93	91	9751	0.04848926514387131	100.0	100.0	4.000000000000001e-06
93	92	9752	0.0488249808549881	100.0	100.0	4.000000000000001e-06
93	93	9753	0.15841461718082428	100.0	100.0	4.000000000000001e-06
93	94	9754	0.0220547616481781	100.0	100.0	4.000000000000001e-06
93	95	9755	0.11652477830648422	100.0	100.0	4.000000000000001e-06
93	96	9756	0.056480083614587784	100.0	100.0	4.000000000000001e-06
93	97	9757	0.04367927834391594	100.0	100.0	4.000000000000001e-06
93	98	9758	0.06470619142055511	100.0	100.0	4.000000000000001e-06
93	99	9759	0.08034118264913559	100.0	100.0	4.000000000000001e-06
93	100	9760	0.053009018301963806	100.0	100.0	4.000000000000001e-06
93	101	9761	0.18695032596588135	100.0	100.0	4.000000000000001e-06
93	102	9762	0.7592564821243286	93.75	100.0	4.000000000000001e-06
93	103	9763	0.051903460174798965	100.0	100.0	4.000000000000001e-06
93	104	9764	0.09687794744968414	100.0	100.0	4.000000000000001e-06
93	105	9765	0.09125836193561554	100.0	100.0	4.000000000000001e-06
94	1	9766	0.044522158801555634	100.0	100.0	4.000000000000001e-06
94	2	9767	0.13125400245189667	100.0	100.0	4.000000000000001e-06
94	3	9768	0.04911549389362335	100.0	100.0	4.000000000000001e-06
94	4	9769	0.0237995944917202	100.0	100.0	4.000000000000001e-06
94	5	9770	0.05551321059465408	100.0	100.0	4.000000000000001e-06
94	6	9771	0.5771299004554749	100.0	100.0	4.000000000000001e-06
94	7	9772	0.094175785779953	100.0	100.0	4.000000000000001e-06
94	8	9773	0.10277335345745087	100.0	100.0	4.000000000000001e-06
94	9	9774	0.050137922167778015	100.0	100.0	4.000000000000001e-06
94	10	9775	0.027015306055545807	100.0	100.0	4.000000000000001e-06
94	11	9776	0.04071181267499924	100.0	100.0	4.000000000000001e-06
94	12	9777	0.05042635649442673	100.0	100.0	4.000000000000001e-06
94	13	9778	0.04732179269194603	100.0	100.0	4.000000000000001e-06
94	14	9779	0.03902634233236313	100.0	100.0	4.000000000000001e-06
94	15	9780	0.04846058040857315	100.0	100.0	4.000000000000001e-06
94	16	9781	0.027360301464796066	100.0	100.0	4.000000000000001e-06
94	17	9782	0.04467200115323067	100.0	100.0	4.000000000000001e-06
94	18	9783	0.03199392557144165	100.0	100.0	4.000000000000001e-06
94	19	9784	0.06786985695362091	100.0	100.0	4.000000000000001e-06
94	20	9785	0.07018040120601654	100.0	100.0	4.000000000000001e-06
94	21	9786	0.13834147155284882	100.0	100.0	4.000000000000001e-06
94	22	9787	0.048752039670944214	100.0	100.0	4.000000000000001e-06
94	23	9788	0.06955601274967194	100.0	100.0	4.000000000000001e-06
94	24	9789	0.06565767526626587	100.0	100.0	4.000000000000001e-06
94	25	9790	0.15512964129447937	100.0	100.0	4.000000000000001e-06
94	26	9791	0.03614881634712219	100.0	100.0	4.000000000000001e-06
94	27	9792	0.1084795743227005	100.0	100.0	4.000000000000001e-06
94	28	9793	0.03535730764269829	100.0	100.0	4.000000000000001e-06
94	29	9794	0.2107001692056656	100.0	100.0	4.000000000000001e-06
94	30	9795	0.3779340386390686	100.0	100.0	4.000000000000001e-06
94	31	9796	0.04021061584353447	100.0	100.0	4.000000000000001e-06
94	32	9797	0.04948728531599045	100.0	100.0	4.000000000000001e-06
94	33	9798	0.0684785544872284	100.0	100.0	4.000000000000001e-06
94	34	9799	0.19373977184295654	100.0	100.0	4.000000000000001e-06
94	35	9800	0.05742865055799484	100.0	100.0	4.000000000000001e-06
94	36	9801	0.05170651525259018	100.0	100.0	4.000000000000001e-06
94	37	9802	0.04240133613348007	100.0	100.0	4.000000000000001e-06
94	38	9803	0.07772726565599442	100.0	100.0	4.000000000000001e-06
94	39	9804	0.03643237426877022	100.0	100.0	4.000000000000001e-06
94	40	9805	0.05751844495534897	100.0	100.0	4.000000000000001e-06
94	41	9806	0.05564633011817932	100.0	100.0	4.000000000000001e-06
94	42	9807	0.06029549613595009	100.0	100.0	4.000000000000001e-06
94	43	9808	0.07740545272827148	100.0	100.0	4.000000000000001e-06
94	44	9809	0.0805121511220932	100.0	100.0	4.000000000000001e-06
94	45	9810	0.044177014380693436	100.0	100.0	4.000000000000001e-06
94	46	9811	0.02214549109339714	100.0	100.0	4.000000000000001e-06
94	47	9812	0.04406155273318291	100.0	100.0	4.000000000000001e-06
94	48	9813	0.03462608903646469	100.0	100.0	4.000000000000001e-06
94	49	9814	0.10170790553092957	100.0	100.0	4.000000000000001e-06
94	50	9815	0.2964811325073242	100.0	100.0	4.000000000000001e-06
94	51	9816	0.08111786097288132	100.0	100.0	4.000000000000001e-06
94	52	9817	0.06033334881067276	100.0	100.0	4.000000000000001e-06
94	53	9818	0.08554024249315262	100.0	100.0	4.000000000000001e-06
94	54	9819	0.044642187654972076	100.0	100.0	4.000000000000001e-06
94	55	9820	0.12287236005067825	100.0	100.0	4.000000000000001e-06
94	56	9821	0.03335613012313843	100.0	100.0	4.000000000000001e-06
94	57	9822	0.03458591178059578	100.0	100.0	4.000000000000001e-06
94	58	9823	0.3698750436306	100.0	100.0	4.000000000000001e-06
94	59	9824	0.02599453553557396	100.0	100.0	4.000000000000001e-06
94	60	9825	0.2013850063085556	100.0	100.0	4.000000000000001e-06
94	61	9826	0.029841531068086624	100.0	100.0	4.000000000000001e-06
94	62	9827	0.06024374067783356	100.0	100.0	4.000000000000001e-06
94	63	9828	0.07213929295539856	100.0	100.0	4.000000000000001e-06
94	64	9829	0.04116857051849365	100.0	100.0	4.000000000000001e-06
94	65	9830	0.12945063412189484	100.0	100.0	4.000000000000001e-06
94	66	9831	0.07119102776050568	100.0	100.0	4.000000000000001e-06
94	67	9832	0.035355303436517715	100.0	100.0	4.000000000000001e-06
94	68	9833	0.03129853680729866	100.0	100.0	4.000000000000001e-06
94	69	9834	0.051357243210077286	100.0	100.0	4.000000000000001e-06
94	70	9835	0.052109867334365845	100.0	100.0	4.000000000000001e-06
94	71	9836	0.047919079661369324	100.0	100.0	4.000000000000001e-06
94	72	9837	0.04344463720917702	100.0	100.0	4.000000000000001e-06
94	73	9838	0.045888036489486694	100.0	100.0	4.000000000000001e-06
94	74	9839	0.05113903433084488	100.0	100.0	4.000000000000001e-06
94	75	9840	0.1238352358341217	100.0	100.0	4.000000000000001e-06
94	76	9841	0.051170527935028076	100.0	100.0	4.000000000000001e-06
94	77	9842	0.03126351535320282	100.0	100.0	4.000000000000001e-06
94	78	9843	0.16762985289096832	100.0	100.0	4.000000000000001e-06
94	79	9844	0.021236121654510498	100.0	100.0	4.000000000000001e-06
94	80	9845	0.07149641960859299	100.0	100.0	4.000000000000001e-06
94	81	9846	0.025156671181321144	100.0	100.0	4.000000000000001e-06
94	82	9847	0.046755172312259674	100.0	100.0	4.000000000000001e-06
94	83	9848	0.02213001623749733	100.0	100.0	4.000000000000001e-06
94	84	9849	0.20020908117294312	100.0	100.0	4.000000000000001e-06
94	85	9850	0.04822423309087753	100.0	100.0	4.000000000000001e-06
94	86	9851	0.12450066208839417	100.0	100.0	4.000000000000001e-06
94	87	9852	0.04146624729037285	100.0	100.0	4.000000000000001e-06
94	88	9853	0.05786284804344177	100.0	100.0	4.000000000000001e-06
94	89	9854	0.038162074983119965	100.0	100.0	4.000000000000001e-06
94	90	9855	0.10080135613679886	100.0	100.0	4.000000000000001e-06
94	91	9856	0.03837457299232483	100.0	100.0	4.000000000000001e-06
94	92	9857	0.09155607968568802	100.0	100.0	4.000000000000001e-06
94	93	9858	0.0782959908246994	100.0	100.0	4.000000000000001e-06
94	94	9859	0.15025153756141663	100.0	100.0	4.000000000000001e-06
94	95	9860	0.024375462904572487	100.0	100.0	4.000000000000001e-06
94	96	9861	0.0315871424973011	100.0	100.0	4.000000000000001e-06
94	97	9862	0.06521616131067276	100.0	100.0	4.000000000000001e-06
94	98	9863	0.02588501200079918	100.0	100.0	4.000000000000001e-06
94	99	9864	0.022630879655480385	100.0	100.0	4.000000000000001e-06
94	100	9865	0.1402338594198227	100.0	100.0	4.000000000000001e-06
94	101	9866	0.039840519428253174	100.0	100.0	4.000000000000001e-06
94	102	9867	0.22786957025527954	100.0	100.0	4.000000000000001e-06
94	103	9868	0.06359754502773285	100.0	100.0	4.000000000000001e-06
94	104	9869	0.04849842190742493	100.0	100.0	4.000000000000001e-06
94	105	9870	0.0823131874203682	100.0	100.0	4.000000000000001e-06
95	1	9871	0.11150748282670975	100.0	100.0	4.000000000000001e-06
95	2	9872	0.0610586553812027	100.0	100.0	4.000000000000001e-06
95	3	9873	0.051735833287239075	100.0	100.0	4.000000000000001e-06
95	4	9874	0.12275794893503189	100.0	100.0	4.000000000000001e-06
95	5	9875	0.022874699905514717	100.0	100.0	4.000000000000001e-06
95	6	9876	0.0633203312754631	100.0	100.0	4.000000000000001e-06
95	7	9877	0.13025689125061035	100.0	100.0	4.000000000000001e-06
95	8	9878	0.06538470089435577	100.0	100.0	4.000000000000001e-06
95	9	9879	0.08234599232673645	100.0	100.0	4.000000000000001e-06
95	10	9880	0.1306181102991104	100.0	100.0	4.000000000000001e-06
95	11	9881	0.05296282097697258	100.0	100.0	4.000000000000001e-06
95	12	9882	0.03135857358574867	100.0	100.0	4.000000000000001e-06
95	13	9883	0.03389199078083038	100.0	100.0	4.000000000000001e-06
95	14	9884	0.046788863837718964	100.0	100.0	4.000000000000001e-06
95	15	9885	0.0889832004904747	100.0	100.0	4.000000000000001e-06
95	16	9886	0.10442889481782913	100.0	100.0	4.000000000000001e-06
95	17	9887	0.10453726351261139	100.0	100.0	4.000000000000001e-06
95	18	9888	0.034736406058073044	100.0	100.0	4.000000000000001e-06
95	19	9889	0.06525152176618576	100.0	100.0	4.000000000000001e-06
95	20	9890	0.07376465946435928	100.0	100.0	4.000000000000001e-06
95	21	9891	0.03863004595041275	100.0	100.0	4.000000000000001e-06
95	22	9892	0.04885958507657051	100.0	100.0	4.000000000000001e-06
95	23	9893	0.2564246952533722	100.0	100.0	4.000000000000001e-06
95	24	9894	0.05195092409849167	100.0	100.0	4.000000000000001e-06
95	25	9895	0.11861114948987961	100.0	100.0	4.000000000000001e-06
95	26	9896	0.047518711537122726	100.0	100.0	4.000000000000001e-06
95	27	9897	0.03033064492046833	100.0	100.0	4.000000000000001e-06
95	28	9898	0.03055473044514656	100.0	100.0	4.000000000000001e-06
95	29	9899	0.032878004014492035	100.0	100.0	4.000000000000001e-06
95	30	9900	0.0514044314622879	100.0	100.0	4.000000000000001e-06
95	31	9901	0.046182259917259216	100.0	100.0	4.000000000000001e-06
95	32	9902	0.05050298199057579	100.0	100.0	4.000000000000001e-06
95	33	9903	0.12062110751867294	100.0	100.0	4.000000000000001e-06
95	34	9904	0.03775213658809662	100.0	100.0	4.000000000000001e-06
95	35	9905	0.14158222079277039	100.0	100.0	4.000000000000001e-06
95	36	9906	0.06333323568105698	100.0	100.0	4.000000000000001e-06
95	37	9907	0.040984366089105606	100.0	100.0	4.000000000000001e-06
95	38	9908	0.10106132924556732	100.0	100.0	4.000000000000001e-06
95	39	9909	0.13426151871681213	100.0	100.0	4.000000000000001e-06
95	40	9910	0.04629528522491455	100.0	100.0	4.000000000000001e-06
95	41	9911	0.16683954000473022	100.0	100.0	4.000000000000001e-06
95	42	9912	0.021332327276468277	100.0	100.0	4.000000000000001e-06
95	43	9913	0.26006245613098145	100.0	100.0	4.000000000000001e-06
95	44	9914	0.026758354157209396	100.0	100.0	4.000000000000001e-06
95	45	9915	0.10868865996599197	100.0	100.0	4.000000000000001e-06
95	46	9916	0.03453417122364044	100.0	100.0	4.000000000000001e-06
95	47	9917	0.08069778978824615	100.0	100.0	4.000000000000001e-06
95	48	9918	0.2708142101764679	100.0	100.0	4.000000000000001e-06
95	49	9919	0.05022459477186203	100.0	100.0	4.000000000000001e-06
95	50	9920	0.02425815910100937	100.0	100.0	4.000000000000001e-06
95	51	9921	0.057985514402389526	100.0	100.0	4.000000000000001e-06
95	52	9922	0.08452249318361282	100.0	100.0	4.000000000000001e-06
95	53	9923	0.05034380406141281	100.0	100.0	4.000000000000001e-06
95	54	9924	0.05230586603283882	100.0	100.0	4.000000000000001e-06
95	55	9925	0.09672921895980835	100.0	100.0	4.000000000000001e-06
95	56	9926	0.022118087857961655	100.0	100.0	4.000000000000001e-06
95	57	9927	0.033434413373470306	100.0	100.0	4.000000000000001e-06
95	58	9928	0.19867804646492004	100.0	100.0	4.000000000000001e-06
95	59	9929	0.032893456518650055	100.0	100.0	4.000000000000001e-06
95	60	9930	0.053288448601961136	100.0	100.0	4.000000000000001e-06
95	61	9931	0.032788507640361786	100.0	100.0	4.000000000000001e-06
95	62	9932	0.021515272557735443	100.0	100.0	4.000000000000001e-06
95	63	9933	0.06804728507995605	100.0	100.0	4.000000000000001e-06
95	64	9934	0.04020990431308746	100.0	100.0	4.000000000000001e-06
95	65	9935	0.07103893160820007	100.0	100.0	4.000000000000001e-06
95	66	9936	0.11809226870536804	100.0	100.0	4.000000000000001e-06
95	67	9937	0.0560484305024147	100.0	100.0	4.000000000000001e-06
95	68	9938	0.06640784442424774	100.0	100.0	4.000000000000001e-06
95	69	9939	0.06400512158870697	100.0	100.0	4.000000000000001e-06
95	70	9940	0.055168189108371735	100.0	100.0	4.000000000000001e-06
95	71	9941	0.0717458575963974	100.0	100.0	4.000000000000001e-06
95	72	9942	0.03928745537996292	100.0	100.0	4.000000000000001e-06
95	73	9943	0.07550887763500214	100.0	100.0	4.000000000000001e-06
95	74	9944	0.14751172065734863	100.0	100.0	4.000000000000001e-06
95	75	9945	0.13360174000263214	100.0	100.0	4.000000000000001e-06
95	76	9946	0.05968377739191055	100.0	100.0	4.000000000000001e-06
95	77	9947	0.1221938505768776	100.0	100.0	4.000000000000001e-06
95	78	9948	0.15030959248542786	100.0	100.0	4.000000000000001e-06
95	79	9949	0.043243806809186935	100.0	100.0	4.000000000000001e-06
95	80	9950	0.03859836608171463	100.0	100.0	4.000000000000001e-06
95	81	9951	0.05693264678120613	100.0	100.0	4.000000000000001e-06
95	82	9952	0.18080036342144012	100.0	100.0	4.000000000000001e-06
95	83	9953	0.045210614800453186	100.0	100.0	4.000000000000001e-06
95	84	9954	0.047609444707632065	100.0	100.0	4.000000000000001e-06
95	85	9955	0.136843740940094	100.0	100.0	4.000000000000001e-06
95	86	9956	0.03782675415277481	100.0	100.0	4.000000000000001e-06
95	87	9957	0.08250919729471207	100.0	100.0	4.000000000000001e-06
95	88	9958	0.08691947162151337	100.0	100.0	4.000000000000001e-06
95	89	9959	0.030776601284742355	100.0	100.0	4.000000000000001e-06
95	90	9960	0.04962002858519554	100.0	100.0	4.000000000000001e-06
95	91	9961	0.10295318067073822	100.0	100.0	4.000000000000001e-06
95	92	9962	0.1797267198562622	100.0	100.0	4.000000000000001e-06
95	93	9963	0.2694617211818695	100.0	100.0	4.000000000000001e-06
95	94	9964	0.05652965232729912	100.0	100.0	4.000000000000001e-06
95	95	9965	0.0745106041431427	100.0	100.0	4.000000000000001e-06
95	96	9966	0.03147248178720474	100.0	100.0	4.000000000000001e-06
95	97	9967	0.04502100870013237	100.0	100.0	4.000000000000001e-06
95	98	9968	0.05752186477184296	100.0	100.0	4.000000000000001e-06
95	99	9969	0.0743018388748169	100.0	100.0	4.000000000000001e-06
95	100	9970	0.033231087028980255	100.0	100.0	4.000000000000001e-06
95	101	9971	0.039542894810438156	100.0	100.0	4.000000000000001e-06
95	102	9972	0.12778984010219574	100.0	100.0	4.000000000000001e-06
95	103	9973	0.0962480828166008	100.0	100.0	4.000000000000001e-06
95	104	9974	0.05693744122982025	100.0	100.0	4.000000000000001e-06
95	105	9975	0.07672174274921417	100.0	100.0	4.000000000000001e-06
96	1	9976	0.07877117395401001	100.0	100.0	4.000000000000001e-06
96	2	9977	0.07755164057016373	100.0	100.0	4.000000000000001e-06
96	3	9978	0.027409086003899574	100.0	100.0	4.000000000000001e-06
96	4	9979	0.06864137947559357	100.0	100.0	4.000000000000001e-06
96	5	9980	0.11991745978593826	100.0	100.0	4.000000000000001e-06
96	6	9981	0.07858926802873611	100.0	100.0	4.000000000000001e-06
96	7	9982	0.040329769253730774	100.0	100.0	4.000000000000001e-06
96	8	9983	0.03413764014840126	100.0	100.0	4.000000000000001e-06
96	9	9984	0.045971520245075226	100.0	100.0	4.000000000000001e-06
96	10	9985	0.05527861788868904	100.0	100.0	4.000000000000001e-06
96	11	9986	0.03687172383069992	100.0	100.0	4.000000000000001e-06
96	12	9987	0.06355945020914078	100.0	100.0	4.000000000000001e-06
96	13	9988	0.06035710126161575	100.0	100.0	4.000000000000001e-06
96	14	9989	0.060565702617168427	100.0	100.0	4.000000000000001e-06
96	15	9990	0.041989028453826904	100.0	100.0	4.000000000000001e-06
96	16	9991	0.04165949672460556	100.0	100.0	4.000000000000001e-06
96	17	9992	0.03876329958438873	100.0	100.0	4.000000000000001e-06
96	18	9993	0.05060061067342758	100.0	100.0	4.000000000000001e-06
96	19	9994	0.07918836176395416	100.0	100.0	4.000000000000001e-06
96	20	9995	0.24481101334095	100.0	100.0	4.000000000000001e-06
96	21	9996	0.031896188855171204	100.0	100.0	4.000000000000001e-06
96	22	9997	0.03167366981506348	100.0	100.0	4.000000000000001e-06
96	23	9998	0.06071349233388901	100.0	100.0	4.000000000000001e-06
96	24	9999	0.043173059821128845	100.0	100.0	4.000000000000001e-06
96	25	10000	0.020389262586832047	100.0	100.0	4.000000000000001e-06
96	26	10001	0.5941824913024902	100.0	100.0	4.000000000000001e-06
96	27	10002	0.03573071211576462	100.0	100.0	4.000000000000001e-06
96	28	10003	0.07055339217185974	100.0	100.0	4.000000000000001e-06
96	29	10004	0.24525311589241028	100.0	100.0	4.000000000000001e-06
96	30	10005	0.0432400219142437	100.0	100.0	4.000000000000001e-06
96	31	10006	0.049766916781663895	100.0	100.0	4.000000000000001e-06
96	32	10007	0.050986871123313904	100.0	100.0	4.000000000000001e-06
96	33	10008	0.03282874822616577	100.0	100.0	4.000000000000001e-06
96	34	10009	0.07940898090600967	100.0	100.0	4.000000000000001e-06
96	35	10010	0.06837894767522812	100.0	100.0	4.000000000000001e-06
96	36	10011	0.1756366789340973	100.0	100.0	4.000000000000001e-06
96	37	10012	0.03146969899535179	100.0	100.0	4.000000000000001e-06
96	38	10013	0.021215662360191345	100.0	100.0	4.000000000000001e-06
96	39	10014	0.4483768343925476	100.0	100.0	4.000000000000001e-06
96	40	10015	0.03850359469652176	100.0	100.0	4.000000000000001e-06
96	41	10016	0.025366201996803284	100.0	100.0	4.000000000000001e-06
96	42	10017	0.03715460002422333	100.0	100.0	4.000000000000001e-06
96	43	10018	0.17842614650726318	100.0	100.0	4.000000000000001e-06
96	44	10019	0.14437353610992432	100.0	100.0	4.000000000000001e-06
96	45	10020	0.02136615663766861	100.0	100.0	4.000000000000001e-06
96	46	10021	0.048082366585731506	100.0	100.0	4.000000000000001e-06
96	47	10022	0.04076202213764191	100.0	100.0	4.000000000000001e-06
96	48	10023	0.13877996802330017	100.0	100.0	4.000000000000001e-06
96	49	10024	0.03453664481639862	100.0	100.0	4.000000000000001e-06
96	50	10025	0.04635966569185257	100.0	100.0	4.000000000000001e-06
96	51	10026	0.14977943897247314	100.0	100.0	4.000000000000001e-06
96	52	10027	0.05347782373428345	100.0	100.0	4.000000000000001e-06
96	53	10028	0.08040640503168106	100.0	100.0	4.000000000000001e-06
96	54	10029	0.1796867996454239	100.0	100.0	4.000000000000001e-06
96	55	10030	0.028255484998226166	100.0	100.0	4.000000000000001e-06
